feature_1,feature_2,feature_3,feature_4,isVirus
-1.7776669547337063,-2.359460858299989,2.771276533796061,-0.5327027919795545,True
2.337409661478276,1.2133474402096431,1.762218473904818,-0.39282060354620846,False
-0.4380743016111864,-0.13961692327777508,2.5497687029158853,-1.2527953600499262,True
0.8183537308271613,2.2900649775824595,1.289255556798644,-2.3536403996904136,True
0.4113342428976086,-3.043132732753474,2.0018181005329883,-0.4832495424791074,True
1.6142495472802274,,2.3730676870959933,1.0085972868601036,False
0.2890058923953664,2.7943079509631525,2.2377674980051565,-0.5536423899312313,False
-0.8756818272205503,2.746743108981174,1.59238500584758,0.613981308469426,False
-1.010546208778625,-1.1625618737328893,2.341866136027187,0.4066572469576391,False
0.1725044164928659,3.580833950729317,2.0703249209856422,0.021062021342063624,False
-1.1802856063511906,,2.978767819379494,1.012168295174788,False
0.5629897185861278,2.6814036854952152,1.6461569308778508,-1.1949868052686603,False
-1.4192340808146706,-0.006860791675490141,1.5999321859166646,1.4509518140321274,False
1.5259575608848084,1.5517856041565574,2.6237082027999303,-0.7727718829782021,False
-0.8454413420675675,3.028571754776478,2.128763988448815,-0.5262433407727581,False
-1.6786883628286566,1.5014432101845683,2.0687443782110115,0.21496559062609352,True
0.43310795315134365,-1.097163951607862,2.5122058818715125,-0.4059417271884834,False
-1.2348258203536526,3.547777384248614,1.5157661408711283,0.402341641177549,True
1.2407262388353224,4.764123671951184,2.3028483618663107,-0.20361501887938824,True
-0.5567897443633333,1.3491466406879888,2.4605401023763886,-0.15550430149173192,True
0.3024718977397814,1.1487370309232339,1.7435032617149795,-0.6343220936809636,True
-0.49353185049503623,1.1587805154014743,1.6603857279713545,-0.003622817236501294,True
-0.5896977956993248,2.9297650201941874,2.521506463405921,-0.2725327484877595,False
0.08071989043386668,3.0330072799207906,1.213056694913797,-1.037029343848692,False
-0.2240923670629287,1.2288299100563222,2.3165598376750323,1.9677296821430459,False
-0.7786754726576129,0.45198053448516273,2.214261168552008,-1.6853821048712272,False
,2.8618636549580403,2.2671160705719906,1.6315974275322715,False
1.5954041685761902,3.39212851000874,2.37998517879951,1.2075525841594366,True
1.1244191845103682,-0.3224165672936623,2.6133496626205317,0.7553956956633383,False
-0.6510255933001469,2.915931493417158,2.481960105896517,-1.0342428417844647,False
-0.09165940810038319,1.2353062118821156,1.934866899071885,0.03126754702756948,True
0.4470541523241566,3.0993070254529584,1.0632055827999398,1.127154514471546,False
1.7740563377039371,-1.061582359272149,2.3910044876586003,0.02875623771368626,False
1.6961815728281606,2.0021951231653796,2.580821708177134,-0.014857703354702717,False
0.5887424068075064,-2.8690148934666024,2.71397409958181,0.3843234052112453,True
-0.12194492760027727,1.0296050205109089,1.583067184731556,0.3390592559424304,True
-0.4137624937192986,4.453683835806904,2.9040566594759936,-0.5041320801637381,True
0.5978598778702686,-0.7474528208119575,1.513195066828829,-0.5060765560786548,False
-0.4164990824366925,3.146732010856361,2.794721063011509,-0.27682299477388833,False
0.6220751965181025,-2.7396997864100894,0.8042840156535471,0.8609732704959465,True
0.8841146547158617,0.8388398249800019,1.5421214709614088,0.8627074340696257,True
1.3290628465396823,3.148175744493327,1.0090978262944916,-0.8174930976162265,True
-0.2578948596093573,3.043508219516088,0.942584829443353,0.10881527091421338,False
0.45093446180591484,-2.926290705618507,3.173479621709393,-0.6840108977372166,True
0.48878574264347124,0.1761512909485201,1.5814577591243337,0.2921216179508627,True
-1.4166034824256406,4.7132313878741865,,-2.802202798391713,True
-0.21420688476595026,2.5522263351944074,1.5788939590521573,1.505753238757508,False
1.0339569868127836,1.6789965166126235,3.176535969323967,1.9093426255571087,False
-0.4008347102679511,1.5431181547862693,1.6676426183706743,-1.0215598525816902,True
1.5317684215350404,-1.8470359323663188,2.5592235311558333,-0.03577222473716005,True
-0.32775491729641676,1.089602500798255,2.0392389289144455,1.4558079518368434,True
-0.13043973378332732,2.7232773382074336,1.9465070392469728,1.821915097860406,False
-1.2201171569315528,3.6345115093481284,2.180111083269745,-0.9415456753157148,True
0.8443629764015471,-1.7401571221469792,0.9076818820875703,-1.0002153473895647,True
0.09740016626878341,0.3048373868175459,0.03948086046201382,0.3990463456401302,False
-0.10796194313364836,2.0927453819061705,1.338141336324329,-1.421903635278912,False
-1.1158969859603944,-0.3386308979576682,2.251937067322716,0.7666631816450861,False
-1.1046901472056094,-3.0244107057047502,1.5555426726428432,0.40713033108324814,True
-0.5937774477786675,1.0420197238262618,2.4169834183920447,,False
-0.45338580385138766,3.3892596514680635,1.1415176353867937,-0.6878376110286823,False
0.8528890972688773,0.1543681795491718,1.2694421813083987,-2.1481184782308977,False
0.18697060821328368,,,-1.0555312886421826,True
0.4393917012645369,-2.334553349252429,2.4490350352930457,0.16667349537252904,True
-0.6844015561404262,-0.9558048565384625,2.7975857783746845,-0.7112857556104383,False
1.9295320538169858,-0.11363441474880598,2.0619080764847686,0.9494208069257608,False
0.307732574679432,1.46347147998017,0.6150967525371263,0.15925046837370244,True
1.811505704820246,1.8854297255809815,1.6759830580796018,-0.8690775859999118,False
-0.47622443631466943,2.323141740559236,2.433422776086553,-1.7126293226824552,False
,-0.7121621573737651,2.5091407539137256,0.010349314566299353,True
,3.088889420849042,2.130235821239392,0.8690063428187611,False
1.6127285947520869,-0.871076932975458,,1.5141821310077979,True
-0.22342611219469602,1.7656908348325466,,2.4643219335153654,False
-0.04028081832228678,-0.45110956817473635,1.9439563248398348,-0.4066389699034341,True
0.7580380514217575,-2.003469833216567,1.276133761096838,-0.5838408439896756,True
0.9763817445199473,5.351498975272235,1.276507341428664,0.17715833734131295,True
,-0.045346515316074365,1.553679897760493,0.6225191403049977,True
-1.8447011636280461,1.0307425522700482,2.4306014012711534,-0.3611131347398661,False
1.936712462402552,1.903138958430909,2.270258183031384,-1.4519055294317473,False
-1.2630683491022754,-1.0856720819312962,2.069223028273293,0.4524890926396464,False
-1.7410228083589014,0.34786869342420956,2.19170569683392,-0.7803044065015394,False
0.6605708080415787,2.9482061332247844,2.375566595782,,False
-0.05525899572965248,2.9818118311690536,1.4212301717569447,-1.5003283759785706,False
0.6559244113725019,2.241124930001119,1.9727928940418389,-0.2566501354804808,True
0.011498899870062375,0.9750776542708163,1.5819704184052612,-0.8376780419079453,True
1.1277836301278024,1.5393484604360048,2.7304336643374834,0.8811310970996323,True
1.2978252669735855,1.8180627592679985,3.95115871282644,0.4811151263888354,False
2.3602285856534144,0.848070092067438,2.3107892149586418,0.5555456030705429,False
,-1.0287808186353038,2.0912046908537443,0.7290905621775369,False
-1.5200392851920637,-0.33750507259912244,1.9717024879294183,0.41785370321732596,False
-0.9981917282318641,-1.245733855858834,1.2449923834506285,-1.3730425509508952,True
0.14206180518723566,1.829189910620991,3.2159332601298702,1.5199948607657727,False
1.204600466649178,1.3087375827455578,,2.8814607131639636,True
0.2989774561190176,1.1233668996993562,0.9039744557694842,1.648504010268179,False
0.3719555515649784,0.8980033629705172,2.295714423747541,-0.4439600090394923,True
0.7790512201329916,0.18732841806888767,1.803854665855673,-1.5096616060682988,False
,0.04025883612360415,3.0603006010086404,-0.5541312470844857,False
-1.3094121463310142,-2.315827990238687,2.168432971058721,0.8178618311849958,True
-1.1446926312425976,3.7995615414002977,1.7160466522191544,-0.09126701972617592,True
-0.29104146327302577,2.7380441283297894,1.526149433468306,0.5541275783267697,False
0.6563907508593024,-0.9428357178958662,1.3238231849313826,,False
-0.8862208191746166,-3.463139960951729,0.8363895188300741,0.2172666846933302,True
1.7564786430302215,0.07250659074123611,,0.6480404345553452,False
0.4760313834381145,-0.2644915361807454,2.9323563662324568,-2.158068563961257,False
2.042072149826954,-1.2212235616688196,1.590643057494255,0.03811800017940036,True
1.1037740024936882,2.9630981217001646,1.685901001226744,-0.21020754050076193,False
0.7899049417854931,-1.3362803141344912,1.5070949035515735,1.1022825645880243,False
1.7858704939058352,1.0234787600969109,,0.12691209270361992,True
-0.4298055100406509,-2.272139030562272,1.3836537592609695,0.06295935526390484,True
1.6292757699588616,2.418531725270662,1.3935355823230813,0.13906415030468255,False
-0.7474731780653794,6.8597812597548495,1.431591928249766,-1.3003468322183391,True
-0.9130792180417964,0.5022385652219256,1.3714023244100928,-1.6812182154944335,False
0.04985726659982265,2.538149551123875,2.6418399753321213,1.3480357804247187,False
-0.6780954607862469,0.5372575596098789,2.753291808565576,0.7539914669784796,True
-0.8887202573536308,1.5413922193363772,2.998666498196717,0.9367424635352571,True
-0.1595734381462669,2.5513239303794775,2.762079953587614,-0.13370155966843916,True
0.7825788808419775,,3.271052290086638,-1.723228250716323,False
0.5882249291179367,2.437913676618879,3.093916462231402,0.2125870464375366,False
1.3675972398067135,0.7978996877858663,1.2955712864898636,1.034409886481518,True
-0.7243113192311228,-1.1599384914986568,0.9464582663729106,-0.7731925102234387,False
,-0.6537131335744082,,-1.2928569097234486,False
1.0044191922616248,2.4971869085521696,1.8780533568126259,-0.7263658321861022,False
-0.8640449911023695,,1.7298672144613485,-0.14357951171632055,True
0.8755091531413832,0.32916471674711145,3.6161640945464812,0.2522707806121254,False
1.0847475766377048,-0.5223309658993478,1.7077705826533367,1.33531627679859,False
1.3124703671409963,-1.0066494756238127,1.364351905268761,-0.8589723884443423,False
-0.31665529505210693,0.10267082850000742,1.3018828840808498,0.5969064812479539,True
-0.39522206585005965,-0.6619073022286683,2.0633708092071092,-0.8257793632512705,False
2.0118642631265615,2.6403679933058712,,,True
-0.6555450294843581,1.2516862904863653,2.5498491589898684,0.06751685717432486,True
-1.3183958696447342,0.8495671652205214,1.3313486585650343,-0.37070400322045344,True
-0.04140081155796743,-2.0405621367205096,1.964585197301616,-0.757870860425166,True
0.8338512217530717,2.43407568872152,3.3989207517992477,0.028169873189996596,False
1.3660600684033315,0.9867459176266649,2.43368713371658,1.5551140320590677,False
1.6683110596343254,2.3521101244021954,1.4685604705488884,-0.35508312245592033,False
-0.665041618158691,2.111086849412467,2.2260265292589123,0.731551581862154,True
1.0374447967309102,3.196549911909801,1.3013101314694269,0.15919176666881152,False
-1.0368671611243467,-1.2570883139699331,2.372215409437745,0.4125984150754998,False
-0.21018881379676232,1.968482921376155,1.0864171540830732,1.3207943861279146,False
-0.6545701349975839,-1.2769417920501196,2.4126462526141066,0.20721739341095335,False
0.25871644022974605,0.8330373248879537,3.0147331527362082,0.27560067398405635,True
,-0.7958787376393701,1.6092947429456492,1.021790585588673,False
0.40746183624111043,2.503296777596509,2.381306759911806,-0.7699160744453164,True
-1.159420516399913,0.11624112810677834,2.137385854028823,-0.08593076697161273,True
1.5522431800485608,-0.3431111301218146,0.3590920512056812,0.2869044880033464,False
0.6230101959607396,-2.0752686496660964,2.2931760302139446,-0.16459473198041277,True
-0.37914756287992274,1.257478471805768,1.078468211034949,-1.7423561978092306,False
,-1.2377684853922206,1.8660612980588722,-0.13022316646672621,True
-0.6579510447611686,3.262548462693783,3.227451810582875,0.46838523427705164,False
1.4261587520192662,-0.01925646354687305,2.479687168112097,0.9361291483110824,False
-1.1029062129553697,2.6099325632939823,,-0.1016972745548716,False
-0.08203415314548415,1.0423111105579002,2.7169865861070406,-0.9571580982754103,True
-0.608291150081495,-0.6566283128665358,,-0.640725724190199,False
1.149379383367124,0.03745790329884213,2.0311284500068556,0.2975143539549459,True
-0.16562878329314595,1.7416821601193475,3.234102556447664,,True
-0.4468362536626212,0.8619377807848714,2.5830931349963384,-0.18375573024999226,True
0.5443548782853931,1.4974705126752803,1.6130692290269648,0.6492105278342116,True
0.38182400961938384,-1.0910080079120315,1.1120330654768495,0.3982960861974925,False
0.3351056201959989,-0.30607287585239407,2.7883707165270013,-2.437564359199356,True
1.250569832543435,,1.3895154138579717,-0.2345380349087504,False
0.5311783665356953,2.843765994283852,1.8078284824007378,-0.12824197402770202,False
-1.1848874445717696,3.373810145124179,2.5871715753785995,-1.805251688630421,True
-1.3749512934180188,0.2084455508161821,0.42781655375056227,-0.6436184028328905,False
0.8906716814313947,,0.20307280646923953,0.5129168468277764,False
0.5822245913979243,3.078436614701745,2.087484604535893,-2.0946030712061448,True
1.2312535595933083,0.6123771501548284,2.729252732257807,-1.5858525751800243,False
1.02416493277307,1.6827179631495053,1.4485109818800868,0.24461036132947195,True
0.4395502060313077,5.87820283392744,1.5957335944939763,-0.33118335017382994,True
0.4183980113091925,,1.576284449956623,0.4355461592956536,True
0.5319746390071913,-2.4620019123483647,1.9290110729578194,1.2605688450421493,True
-1.777043606376519,0.9933706142475203,0.5269307568955746,0.12949283594138686,False
1.0614349597626391,2.8334708879883816,2.4650514702200805,,False
-0.3030982534240727,4.097538985087408,2.1264256477877073,0.44103290727315136,True
0.10571999546715494,,1.6990962156681804,0.027762131625501486,True
1.0521534768386704,0.5304245192379685,1.2269723530120502,0.9079040816376843,True
-0.4060717962598319,-2.673782081007338,2.017964195126502,-0.5352701645328445,True
1.8287754293882255,-0.07338788813351393,0.9813191009294304,-0.7880680345153491,False
0.32962298212773805,1.5005294238934463,0.9343912133854231,1.285984007080293,True
1.8904037030816556,-1.9791032300021976,2.07407300216132,,True
-0.6895497777502005,-0.7964786228729861,2.0123596318760555,-0.45553250351734315,False
1.151733974780799,-5.210363847106465,1.6828873529882427,-0.5892289865101498,True
-0.20239426286106618,,2.11580319313994,-0.6219281582389458,True
-0.8824188185499185,3.9496797270370547,2.3507256326347608,1.1285940645145685,True
-2.0182818683542165,-0.12997620596248738,1.8738119760371927,-0.9131215375688202,False
0.2205076557571733,0.8978028371227387,1.7525526738678077,-1.0299352833089765,True
-1.6169560443108344,,1.4781333393753844,-0.024326124398935636,False
-1.5230001361792946,-1.1873677948141959,1.9927229404330917,0.1623630373820347,False
-0.29039710080386677,-0.5570337325783477,1.928383174287025,1.327782695957983,False
-0.47232323974695456,-0.6992646812723717,2.472587029386845,0.1086471247130269,True
-2.0473236130579617,3.304130012558399,2.6840877331333393,-1.2266216593966155,True
0.8065637678962596,-2.7666950924014144,1.3305534353888324,-0.8351926901914831,True
0.4809698500346235,1.9181335170748097,2.6030417123445577,-0.6354304386192672,True
-0.6544865051849597,1.8773756692715806,1.4504737260161522,-1.0347952847505888,True
-2.0492319132446664,1.2840341943969413,2.664407709349603,-1.2566801281681221,False
-1.3965352375731572,2.6883424114416465,1.8226882534350952,-0.7594954904290641,False
2.339624806020058,1.1009227266034995,1.8164513559052136,-0.2764328450158372,False
-1.3263784925081614,,2.6949736913625344,1.1389738106662652,False
-0.7095210107080003,-0.531923419200907,2.418712637565213,0.7438001537659823,False
1.1997361764150378,2.9527846310085946,1.747153441684883,0.45615303582705535,False
0.7312936208403685,-0.7535723207557488,2.050044829001562,-0.3432350544551033,False
0.5880377487398128,-2.7292692119964728,2.6251016260534943,1.5570100415321602,True
-1.0922179413406234,0.12219292544922333,2.3688447354196183,0.6986502343077553,True
-0.21120598363152,6.481116280319583,0.9539656390503604,-0.12040663866440973,True
2.1120196236200743,2.1208277237839006,1.1367577755580731,0.5027969734526219,False
-0.3591165950658852,2.1461239921677886,1.6400785198685324,-1.0585718976053677,True
0.23497719288905192,-1.4767737654816764,2.2220554603649725,0.6289995874568216,False
0.9623417448143452,,2.171945894080133,0.7708369604049367,True
-0.8391241905992737,2.901844425307768,2.060081545884151,-1.0117740841054885,False
-1.1196282336804544,,3.0946485329846745,,False
-0.5324376589989497,-0.640864082420874,2.9643116351811387,-0.27793996726827935,False
0.24660218626133443,,2.7015466793103506,-0.6255570351092533,True
0.3209994661848916,-1.0170942486769046,2.418752653347702,,False
0.8962484253561593,0.5910120293805599,2.6271080338775525,0.007617498318158107,True
0.14844958138007808,2.0663771712688623,2.2988435643338345,0.5290452383344316,True
0.6635615765913815,-3.2792587034883356,,-0.1540723984248353,True
0.3791517355550818,0.9619411976006391,1.9701196815071311,2.259308950690852,False
0.5934659196032391,1.0918626503247337,3.5544302481314647,0.010185518712073464,True
0.4133850208671531,,1.058910678736247,-0.5838788148392763,False
0.005292646299360854,2.8371215014859117,2.055338300553658,0.8005648034309968,False
0.40053068459870617,3.4679347152411295,2.095780910884975,-0.857702623046894,False
-1.0799315083634233,3.519234507723308,1.690414477421813,,True
0.7085199408280056,3.5414988925930206,2.6533810471399013,-0.13864624371736975,False
0.9244340219585094,1.9380844246408446,2.7156862419873264,0.49661519848385155,True
0.9444794869904138,6.328873716819206,2.789849792008404,-0.9128222254441586,True
0.9766390364837128,1.465717008992138,2.4996226786329894,0.3563663971744019,True
0.89896739458806,-0.08916955256533421,2.9292475116762113,,True
0.7010413411650971,3.2710966119146008,1.2239526730824086,-0.417477349885034,False
-0.19240420779590675,-1.029155621724347,1.9430082426766728,-1.212515744488909,False
-0.21416665620008424,5.13581175816425,2.015097595166405,-0.4990166379941829,True
1.0122605100653357,-0.6659225575975565,2.656719713003235,-1.527631948178774,False
-1.962732009140752,-1.0043436325993014,2.4581824190135597,1.584820527349018,True
-0.6126385603685591,-2.088930355835778,1.1168597400684668,-0.38128986980829505,True
,-0.3804194522797071,2.6288837356805246,1.0809466698548873,False
0.3015140573967662,-0.6915709551160536,2.338771481793946,1.0390964403783927,False
-0.2803554951845091,0.014067021375621658,2.110806358701164,-0.3646935443916854,True
1.0490931879200103,0.651119973616048,2.1339964787425227,3.1709747732901796,True
-1.1690957473220271,-0.7191989854764651,1.5932325851543805,1.1035037667283756,False
-1.6413486088230291,4.10932847539978,,-0.1550358081183258,True
0.16110632224167845,2.0436861828778614,3.4701999189614003,0.3200319320927313,True
0.9291451477686911,2.573265128169509,1.3000897630438746,0.3711725526490392,False
0.024290914137780388,0.2359845473528035,,1.279812020628022,True
-0.31754309393019925,0.8689964890974198,1.9525289840228455,-1.6324233020679833,True
0.16464380952639762,3.325703546402585,3.042109094658505,,False
0.39756521561746616,0.7896699668590185,,-1.022855040804214,True
0.15895867412564327,1.5363591543479833,1.18186523478508,0.19286395555038602,True
-0.5475181006794317,-1.4808672294405896,0.2077993525736186,0.6659671460695378,True
0.766919669661199,3.2032369294102994,0.7442575525991755,0.4026255311300352,False
0.9432607249694948,-0.5757577205773925,1.1592889597179021,0.7471883342046318,False
0.695518311496303,,1.2583154345496257,0.005938814386502598,True
-0.9347830262310605,-2.972801893339167,1.776454147972375,-2.313201933697067,True
0.9380925409056455,0.18260291354207792,2.586888841377225,0.29673317249411335,True
-0.21321523687182103,2.8382186164937715,1.1718433717543721,-1.245658132865597,False
-0.08561495423049709,3.199477398913898,1.7236640868970015,0.25233143138452124,False
-0.7525822843367992,1.5282162526928493,4.423635749363749,0.04511300381296627,False
,2.1151873809971837,,-1.2037351921997794,True
-1.4723229284664896,0.10479283491849689,3.5636282893008424,0.9132019242521776,False
0.7635414664859205,-0.09451596212726665,2.1362001575712486,-1.1090727317943776,True
-0.6088151174171313,2.416624871952177,3.3617502962055914,-0.22612246976395622,False
1.7367749569767108,-0.7400712529460556,0.8808722501946646,-1.4465778900358943,True
1.9595620052057678,0.9015126154053932,0.5821622136846965,0.9423143082769667,False
0.587259379399826,2.817194401705345,1.4231482686214327,-0.5053583172644099,False
0.9266047683086054,2.304450519150985,1.1549340175623448,1.8004627624602276,False
-1.77474481518865,-0.4575954454198874,,-0.47336092550247877,False
-1.5059113515713871,3.014300936450655,1.6124438330567075,-0.6890484294179713,False
-1.0987684566672995,1.6598095099769616,2.1235174782265913,-1.400256208127942,False
0.7780035433679287,1.7577009410993376,,0.6797094410202996,True
-0.14244541750936937,2.203741587226025,0.7879863680752905,-0.2003534800049874,True
1.4006890344430014,0.7079239153069716,2.3569584324261506,-0.6516562090577808,True
1.801449208620155,1.0229371760219945,1.979285728581359,0.9472242712937278,False
,5.397817936943567,3.0035648671968582,0.08658318016541909,True
-0.7110405967911112,0.865025359247281,1.8243410236512068,0.7196681705373317,True
0.5049699814628403,0.7235110311130013,2.504178611124669,1.7236962756672618,False
0.9508336970037996,3.3572134647660143,1.2478536344676026,,False
0.2601329049387677,0.9002727261104082,2.176857239626119,-0.06985649825618424,True
-0.20080851399566557,6.99393861846325,1.4766442562624413,-0.9988487960953681,True
0.5483281304979799,-1.0031049355942745,2.1394280612515773,0.09866745381579567,False
0.3269625954044574,-0.49306795025524264,3.573980331515881,0.33003511451031164,False
-1.348424319121701,-1.1402468144578286,1.6687374119835157,-0.4015575444993436,False
-1.4055600473918899,1.2942083363118175,3.430810737223114,-0.3497821801115369,False
1.5634047450289295,1.3612575039395982,1.3584419314980627,-0.7905230218330772,False
0.6126807853910978,1.709569111707309,2.4553779683842487,-0.5832112948159864,True
1.2980219723262212,3.460310574839126,1.947727367176166,2.6962240525635797,True
1.0170209914132446,,2.280075510159805,1.4229834965161061,False
-0.9036909300657424,3.2616662404643773,,-0.9735287601736554,True
-0.19284182854396467,3.7310997960465926,0.9175584663247351,-0.03331928284515295,True
0.2390336012467649,0.8897080262230596,3.18368664503663,-1.0003303489537054,True
-0.6110659144951346,-0.5244293343670985,3.026385303884978,-0.7088498201426061,False
-1.0928966063260301,-1.4499953489732746,2.318402285643298,-0.3310106034017459,False
-1.6295836027484383,2.350890819334988,0.6997390969205133,-2.121176444902436,True
-0.8866142600561124,0.7805048589898252,2.7493962178918623,-0.14735366458284366,True
-1.3293365693342671,3.1804757735249134,1.935343760177158,-0.5410467819196708,False
1.0294388287827672,2.7249161394891406,1.6999621328295826,-0.9087632459590531,False
-0.7421521616503846,-0.80574573241019,1.7196153752401169,-0.9401565918724067,False
-0.6264902231490875,-0.03282596951891659,3.000142468125953,1.7108365825466556,False
0.36800365928054296,3.420747896227576,1.7975424020615567,0.3688887075856658,False
-0.3381205430474389,1.6307621287764071,1.6995641564756985,-0.10252948077082732,True
0.43283762149999394,2.7330047007129576,1.2192664423706225,-0.8087175319795337,False
0.5668693724410713,-1.2529611933120903,1.6420105515570464,-0.7164441575864774,False
0.5809325888538347,-1.361196908355295,,0.8915153199892447,False
-0.4779740040404867,-3.1212288014102247,2.4386595595240452,-0.47965581400794766,True
-0.5068163542986875,-1.6583701160850346,,-0.5963140384505081,True
0.5213037482757137,4.330301173893137,1.0514185684006816,,True
-1.2845522979925272,2.2611614243151115,1.301377126637199,-0.10434349149469264,False
0.21301716742988736,,1.8187565863393822,0.599369372522297,True
-0.5142339659399888,-0.47256920056015095,1.9449483741266007,-1.0180418752873648,True
-1.226196191783019,0.1611455455823253,3.181535149461417,0.18333919925760125,False
,3.355562888137973,3.0184484715312356,1.0147376948297768,True
-0.5789423513918671,1.031270370579057,1.882511991096209,-0.5888131995338436,True
,0.6238615631105295,1.8782356517583354,1.3243587499958391,True
0.4050802731844854,-2.83243131871748,2.1166109091599785,-1.4108233133803365,True
-0.3480463796426194,0.4276612522744908,2.442025641010514,-0.7823669669020897,True
-1.4513384981910251,-1.0634956635546082,2.0300796677118615,0.02185735821987137,False
0.4879726826630046,2.8589574788203116,3.868837770569681,-0.9196506900626618,True
1.1363880775397395,2.3100022264819335,1.3111596006699962,0.6716165720359097,False
-0.7679485917368151,4.832735603340783,1.2745033148288372,0.7669904505595512,True
-0.34087441056947076,2.4802890008561125,1.8468881379651887,-1.519974459585868,False
-0.5095951329463574,-0.9257365206794625,1.9101499474907495,1.0985816482311466,False
-1.6417032288097841,-0.6342830211463342,1.499096125800537,0.2756665493407744,False
-0.3595531615405413,-0.5036672734069738,0.7793338656469111,-0.813146282044454,False
0.8783037577325304,-0.9831783631093993,2.1751548599570527,0.08645252400759346,False
-1.9986394755833727,0.3537647024546682,,-1.1460004265074433,False
-1.3730535360419285,-2.592108347363478,2.5356109927204686,1.866683148331627,True
0.4608144771488305,3.060331812543628,1.9062602578699184,0.9237965603139469,False
-0.6783298378739697,-0.6483961511652734,3.1333957416498537,,False
-0.6374392034304347,2.6699264967873804,2.2648116926653326,0.8717584958978293,False
-0.8244091213278346,4.618079336768235,2.3871272251030993,0.42258037227288275,True
-2.205505355019822,-0.5451672760593289,1.4656035124057971,0.44786966411125256,True
-1.3833639553950554,-0.6224850625402165,2.4316033980631393,-1.582938397335082,False
-1.2775883722966503,-1.266678121419694,1.6724427854192845,0.05343244068245901,False
2.2542836988049624,0.11424160236316705,2.1837293191895775,0.6726367185680938,False
-0.47929739755443296,-1.1313741523208245,-0.39871832916804273,-1.3455077280199745,True
0.8576619101224521,0.42704626922402444,1.694224415545266,-0.11059050280820729,True
0.40520408032288807,3.1039557474169004,1.981479291359433,0.4980524046828567,False
1.2165777137429403,-0.10863242874121437,3.438794392981749,-0.3386821854453976,False
-0.4042944206294937,0.23462845672675026,1.419277896727528,-0.06312989997640252,True
1.428892424357976,-0.5438516098534518,2.0175310574800593,1.0061017060252493,False
0.522557601998812,0.8772662877276197,1.9565166351666887,-1.2663426769629542,True
,,1.9649199668282422,-0.4695463585209111,True
